company_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,car_name
Maruti,565000,2019,1197,Comprehensive,Manual,74000,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Delhi,Baleno 1.2 Delta
Maruti,335000,2013,1197,Comprehensive,Manual,64000,First Owner,Petrol,83.14bhp,5,20.85,Sedan,Delhi,Swift Dzire VXI
Renault,645000,2018,1461,Third Party,Manual,76000,First Owner,Diesel,83.8bhp,5,19.87,SUV,Delhi,Duster 85PS Diesel
Hyundai,730000,2015,1396,Comprehensive,Manual,98000,First Owner,Diesel,88.7bhp,5,21.38,SUV,Delhi,Creta 1.4 CRDi
Honda,725000,2018,1498,Comprehensive,Manual,63000,First Owner,Diesel,98.6bhp,5,25.5,SUV,Delhi,WR-V i-DTEC VX
Hyundai,425000,2015,1396,Comprehensive,Manual,70000,First Owner,Diesel,88.73bhp,5,22.54,Hatchback,Delhi,i20 Sportz 1.4
Hyundai,590000,2014,1591,Comprehensive,Automatic,47000,First Owner,Petrol,121.3bhp,5,15.74,Sedan,Delhi,Verna 1.6 SX
Hyundai,930000,2019,998,Comprehensive,Manual,52000,First Owner,Petrol,118.35bhp,5,18.27,SUV,Delhi,Venue SX Opt
Mercedes-Benz,850000,2013,2143,Third Party,Automatic,41000,First Owner,Diesel,170bhp,5,14.84,Sedan,Delhi,C-Class 220 CDI
Maruti,625000,2021,998,Comprehensive,Manual,27586,First Owner,CNG,58.33bhp,5,32.52,Hatchback,Delhi,Wagon R CNG
Honda,690000,2018,1199,Comprehensive,Automatic,58000,First Owner,Petrol,88.76bhp,5,18.3,Sedan,Delhi,Amaze V CVT
Audi,1250000,2015,2967,Comprehensive,Automatic,36000,First Owner,Diesel,241.4bhp,5,14.94,Sedan,Delhi,A4 3.0 TDI
Maruti,700000,2021,1197,Comprehensive,Manual,15500,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Delhi,Swift Dzire VXI
Hyundai,615000,2016,1197,Comprehensive,Manual,18500,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Delhi,i20 Asta Option
Maruti,670000,2017,1248,Comprehensive,Manual,45000,First Owner,Diesel,88.5bhp,5,23.65,SUV,Delhi,SX4 S Cross
Hyundai,1150000,2019,1591,Comprehensive,Automatic,26000,First Owner,Petrol,121.3bhp,5,17,Sedan,Delhi,Verna VTVT 1.6
Maruti,325000,2012,1197,Comprehensive,Manual,12000,First Owner,Petrol,85.8bhp,5,18.6,Hatchback,Delhi,Swift LXI
Kia,1650000,2020,1353,Comprehensive,Automatic,34000,First Owner,Petrol,138bhp,5,16.2,SUV,Delhi,Seltos GTX DCT
Volkswagen,1645000,2022,1498,Comprehensive,Manual,17000,First Owner,Petrol,147.51bhp,5,18.47,SUV,Delhi,Taigun 1.5 TSI
Mercedes-Benz,5700000,2017,2996,Comprehensive,Automatic,64000,First Owner,Petrol,367bhp,5,8.9,Coupe,Delhi,GLE Coupe
Hyundai,795000,2017,1396,Comprehensive,Manual,70000,First Owner,Diesel,88.7bhp,5,22.1,SUV,Delhi,Creta 1.4 E
Hyundai,795000,2017,1396,Third Party,Manual,62000,First Owner,Diesel,88.7bhp,5,22.1,SUV,Delhi,Creta 1.4 E
Tata,695000,2020,1199,Third Party,Manual,38000,First Owner,Petrol,86.83bhp,5,19.33,Hatchback,Delhi,Altroz XZ BSVI
Maruti,690000,2019,1197,Third Party,Automatic,35000,First Owner,Petrol,81.80bhp,5,21.21,Hatchback,Delhi,Swift AMT VXI
BMW,990000,2014,1995,Third Party,Automatic,71000,First Owner,Diesel,187.74bhp,5,22.69,Sedan,Delhi,3 Series 320d
Maruti,485000,2013,1462,Third Party,Manual,72200,First Owner,Petrol,101.65bhp,7,20.51,MUV,Delhi,Ertiga VXI
Kia,1600000,2021,1353,Comprehensive,Manual,38000,First Owner,Petrol,138.08bhp,5,16.5,SUV,Delhi,Seltos GTX Option
Audi,2400000,2020,1968,Comprehensive,Automatic,39000,First Owner,Diesel,143bhp,5,20.38,Sedan,Delhi,A3 35 TDI
Maruti,1007000,2019,1462,Third Party,Manual,44000,First Owner,Petrol,103.26bhp,7,19.01,MUV,Delhi,Ertiga VXI
Audi,1489000,2014,2967,Comprehensive,Automatic,49000,Second Owner,Diesel,241.4bhp,5,13.22,SUV,Delhi,Q5 3.0 TDI
Toyota,1590000,2015,2494,Comprehensive,Automatic,86000,First Owner,Petrol,157.7bhp,5,19.16,Sedan,Delhi,Camry Hybrid
Toyota,589000,2017,1496,Third Party,Manual,58000,First Owner,Petrol,88.73bhp,5,16.78,Sedan,Delhi,Etios 1.5 V
Maruti,690000,2016,1373,Third Party,Automatic,49000,First Owner,Petrol,91.1bhp,5,19.12,Sedan,Delhi,Ciaz AT ZXi
BMW,3400000,2019,1998,Comprehensive,Automatic,75000,First Owner,Petrol,252bhp,5,15.34,Sedan,Gurgaon,3 Series 330i
Mercedes-Benz,2150000,2015,1991,Comprehensive,Automatic,19500,Second Owner,Petrol,194.4bhp,5,15,Sedan,Gurgaon,E-Class Exclusive E
Toyota,849000,2015,2494,Comprehensive,Manual,100000,First Owner,Diesel,100.6bhp,8,12.99,MUV,Gurgaon,Innova 2.5 G
Maruti,1330000,2022,1462,Comprehensive,Manual,12253,First Owner,CNG,86.63bhp,7,26.11,MUV,Delhi,Ertiga ZXI (O)
Mercedes-Benz,2950000,2019,1991,Third Party,Automatic,26000,First Owner,Petrol,375.48bhp,5,12.33,SUV,Delhi,GLA 4MATIC
Hyundai,2000000,2022,1999,Comprehensive,Automatic,27125,First Owner,Petrol,156.9bhp,6,14.2,SUV,Delhi,Alcazar Signature AT
Ford,500000,2016,1496,Comprehensive,Automatic,65789,Second Owner,Petrol,120.69bhp,5,14.7,SUV,Delhi,Ecosport 1.5 Petrol
BMW,2900000,2017,1995,Comprehensive,Automatic,18000,Second Owner,Diesel,190bhp,5,18.12,Sedan,Delhi,5 Series 520d
Renault,589000,2017,1461,Comprehensive,Manual,85000,First Owner,Diesel,83.8bhp,8,21.04,MUV,Delhi,Lodgy 85PS RxL
Mahindra,589000,2017,1493,Comprehensive,Manual,77000,First Owner,Diesel,100bhp,7,18.49,SUV,Delhi,TUV 300 T8
Hyundai,725000,2018,1197,Comprehensive,Automatic,59000,First Owner,Petrol,81.86bhp,5,17.4,Hatchback,Delhi,i20 Petrol CVT
Hyundai,645000,2017,1197,Comprehensive,Manual,62393,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Gurgaon,i20 Asta Option
Maruti,590000,2017,1197,Third Party,Manual,34000,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Delhi,Baleno 1.2 Delta
Volvo,4890000,2017,1969,Third Party,Automatic,70000,First Owner,Diesel,235bhp,7,17.2,SUV,Delhi,XC 90 D5
Maruti,485000,2019,1197,Third Party,Manual,71000,Second Owner,Petrol,85.8bhp,5,18.6,Hatchback,Delhi,Swift LXI
Audi,990000,2013,1968,Third Party,Automatic,84000,First Owner,Diesel,174.33bhp,5,17.68,Sedan,Delhi,A6 2.0 TDI
Renault,485000,2016,1461,Third Party,Manual,52000,First Owner,Diesel,108.45bhp,5,19.6,SUV,Delhi,Duster 110PS Diesel
Ford,650000,2017,1496,Comprehensive,Manual,55000,Second Owner,Petrol,120.69bhp,5,15.9,SUV,Delhi,Ecosport 1.5 Petrol
Skoda,2190000,2019,1798,Comprehensive,Automatic,28000,First Owner,Petrol,178bhp,5,15.1,Sedan,Delhi,Octavia 1.8 TSI
Hyundai,830000,2017,1591,Comprehensive,Manual,75000,First Owner,Petrol,121.3bhp,5,15.29,SUV,Delhi,Creta 1.6 VTVT
Tata,750000,2019,1198,Comprehensive,Automatic,42000,First Owner,Petrol,108.5bhp,5,17,SUV,Delhi,Nexon 1.2 Revotron
Mercedes-Benz,2090000,2015,2143,Third Party,Automatic,45000,First Owner,Diesel,201.1bhp,5,13,Sedan,Delhi,E-Class E250 CDI
Volvo,1590000,2016,2400,Third Party,Automatic,70000,First Owner,Diesel,215bhp,5,21.7,Sedan,Delhi,S60 D5 Inscription
Maruti,625000,2018,1197,Comprehensive,Manual,24000,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Delhi,Baleno Delta
Mercedes-Benz,2450000,2016,1991,Comprehensive,Automatic,45000,First Owner,Petrol,183bhp,5,13.7,SUV,Delhi,GLA Class Urban
BMW,5390000,2017,2993,Comprehensive,Automatic,52000,First Owner,Diesel,261.49bhp,5,16.77,Sedan,Delhi,7 Series 730Ld
Audi,2690000,2019,1395,Comprehensive,Automatic,39000,First Owner,Petrol,150bhp,5,19.2,Sedan,Delhi,A3 35 TFSI
Lexus,6290000,2021,2499,Comprehensive,Automatic,35000,First Owner,Petrol,194.37bhp,5,18.32,SUV,Delhi,NX 300h Luxury
Renault,290000,2017,999,Comprehensive,Manual,73000,Second Owner,Petrol,67bhp,5,23.01,Hatchback,Delhi,KWID 1.0 RXT
Hyundai,255000,2014,1197,Comprehensive,Manual,59000,First Owner,Petrol,78.9bhp,5,20.36,Hatchback,Delhi,i10 Magna
Maruti,990000,2021,1462,Third Party,Manual,13000,First Owner,Petrol,103.26bhp,5,17.03,SUV,Delhi,Vitara Brezza ZXI
Jeep,1575000,2019,1368,Comprehensive,Automatic,38000,Second Owner,Petrol,160.77bhp,5,14.1,SUV,Delhi,Compass 1.4 Longitude
Toyota,450000,2015,1197,Comprehensive,Manual,40000,First Owner,Petrol,78.8bhp,5,18.16,Hatchback,Delhi,Etios Cross 1.2L
Honda,660000,2015,1497,Third Party,Manual,38000,First Owner,Petrol,117.3bhp,5,17.8,Sedan,Delhi,City i VTEC
Mahindra,650000,2017,1493,Comprehensive,Automatic,50000,First Owner,Diesel,100bhp,7,18.49,SUV,Delhi,TUV 300 mHAWK100
Honda,790000,2018,1498,Comprehensive,Automatic,57000,First Owner,Diesel,78.9bhp,5,23.8,Sedan,Delhi,Amaze V CVT
Mahindra,400000,2018,1198,Third Party,Manual,32000,First Owner,Diesel,77bhp,6,25.32,Hatchback,Delhi,KUV 100 NXT
Renault,280000,2016,999,Comprehensive,Manual,27000,First Owner,Petrol,67bhp,5,23.01,Hatchback,Delhi,KWID 1.0 RXT
Ford,550000,2016,1498,Comprehensive,Manual,48000,First Owner,Diesel,98.96bhp,5,21.7,SUV,Delhi,Ecosport 1.5 Diesel
Maruti,1125000,2021,1462,Comprehensive,Manual,18000,First Owner,Petrol,103.2bhp,6,19.01,MUV,Delhi,XL6 Zeta
Mercedes-Benz,4850000,2022,1950,Comprehensive,Automatic,12000,First Owner,Diesel,187.74bhp,5,19.01,SUV,Delhi,GLA 220d BSVI
Maruti,690000,2017,1248,Comprehensive,Manual,68000,First Owner,Diesel,88.5bhp,5,24.3,SUV,Delhi,Vitara Brezza ZDi
Maruti,385000,2016,998,Comprehensive,Automatic,85000,First Owner,Petrol,67.04bhp,5,23.1,Hatchback,Delhi,Celerio VXI AT
Honda,320000,2014,1498,Third Party,Manual,71000,Second Owner,Diesel,98.6bhp,5,26,Sedan,Delhi,City i DTec
Mahindra,945000,2020,1197,Third Party,Manual,32000,First Owner,Petrol,108.62bhp,5,16.82,SUV,Delhi,XUV300 W8 Option
Maruti,765000,2019,1462,Third Party,Manual,82000,First Owner,Petrol,103.25bhp,5,20.65,Sedan,Delhi,Ciaz Alpha
Hyundai,585000,2019,1197,Comprehensive,Manual,51000,Second Owner,Petrol,81.83bhp,5,18.6,Hatchback,Delhi,i20 1.2 Spotz
Maruti,595000,2009,998,Comprehensive,Manual,82000,Second Owner,Petrol,67.1bhp,5,18.9,Hatchback,Delhi,Wagon R LXI
Mahindra,2850000,2022,2198,Comprehensive,Automatic,20000,First Owner,Diesel,182.38bhp,7,18.9,SUV,Delhi,XUV700 AX7 Diesel
Hyundai,1350000,2023,1497,Comprehensive,Manual,2500,First Owner,Petrol,113.18bhp,5,18.9,SUV,Delhi,Creta EX BSVI
Maruti,420000,2014,1197,Third Party,Manual,59400,Second Owner,Petrol,85.8bhp,5,19.1,Sedan,Delhi,Swift Dzire VXI
Maruti,665000,2016,1373,Third Party,Manual,68400,First Owner,Petrol,91.1bhp,5,20.73,Sedan,Delhi,Ciaz ZXi
Maruti,785000,2018,1462,Third Party,Manual,60800,First Owner,Petrol,103.25bhp,5,21.56,Sedan,Delhi,Ciaz Delta BSIV
Honda,645000,2016,1497,Third Party,Manual,48800,First Owner,Petrol,117.3bhp,5,17.8,Sedan,Delhi,City i VTEC
Honda,1285000,2021,1497,Third Party,Manual,6800,First Owner,Petrol,117.6bhp,5,17.4,Sedan,Delhi,City i-VTEC VX
Hyundai,1289000,2019,1591,Third Party,Automatic,51200,First Owner,Petrol,121.3bhp,5,13,SUV,Delhi,Creta 1.6 VTVT
Nissan,399000,2014,1461,Third Party,Manual,60200,First Owner,Diesel,108.5bhp,5,19.01,SUV,Delhi,Terrano XV 110
Maruti,399000,2017,998,Third Party,Manual,18200,First Owner,Petrol,67.04bhp,5,20.51,Hatchback,Delhi,Wagon R LXI
Ford,480000,2016,1498,Comprehensive,Manual,100000,First Owner,Diesel,98.96bhp,5,21.7,SUV,Delhi,Ecosport 1.5 Diesel
Jeep,2450000,2021,1368,Third Party,Automatic,16500,First Owner,Petrol,160.77bhp,5,14.1,SUV,Delhi,Compass 1.4 Anniversary
Honda,740000,2019,1199,Third Party,Automatic,26500,First Owner,Petrol,88.76bhp,5,18.3,Sedan,Delhi,Amaze V CVT
Honda,585000,2018,1199,Third Party,Manual,52000,Second Owner,Petrol,88.7bhp,5,17.5,SUV,Delhi,WR-V i-VTEC S
Toyota,4390000,2021,2755,Comprehensive,Automatic,31000,First Owner,Diesel,201.15bhp,7,17.5,SUV,Delhi,Fortuner Legender 4x2
Maruti,600000,2017,1373,Third Party,Automatic,120178,Second Owner,Petrol,91.1bhp,5,19.12,Sedan,Gurgaon,Ciaz 1.4 AT
BMW,2689000,2018,1995,Comprehensive,Automatic,21000,First Owner,Diesel,188bhp,5,20.68,SUV,Delhi,X1 sDrive 20d
Mercedes-Benz,1600000,2015,2143,Comprehensive,Automatic,55000,First Owner,Diesel,203bhp,5,14.21,Sedan,Delhi,E-Class E250 CDI
Maruti,570000,2018,1197,Comprehensive,Manual,57000,First Owner,Petrol,81.80bhp,5,22,Sedan,Delhi,Swift Dzire VXI
Toyota,1525000,2017,2393,Third Party,Manual,77000,Second Owner,Diesel,147.8bhp,8,13.68,MUV,Delhi,Innova Crysta 2.4
Maruti,526000,2019,998,Comprehensive,Manual,42000,First Owner,CNG,58.33bhp,5,32.52,Hatchback,Delhi,Wagon R CNG
Honda,235000,2009,1497,Third Party,Manual,82000,Second Owner,Petrol,"118PS at 6,600 rpm",5,17,Sedan,Delhi,City 1.5 S
Maruti,336000,2012,1197,Comprehensive,Manual,65000,First Owner,Petrol,85.8bhp,5,18.6,Hatchback,Delhi,Swift LXI
Mercedes-Benz,4750000,2017,1950,Comprehensive,Automatic,40000,First Owner,Diesel,191.76bhp,5,16.1,Sedan,Delhi,E-Class Expression E
Hyundai,626000,2019,1197,Comprehensive,Manual,41000,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Delhi,i20 1.2 Magna
Maruti,595000,2015,1373,Third Party,Manual,64000,First Owner,Petrol,91.1bhp,5,20.73,Sedan,Delhi,Ciaz VXi
Ford,525000,2017,1196,Third Party,Manual,65000,First Owner,Petrol,86.8bhp,5,18.16,Sedan,Delhi,Aspire 1.2 Ti-VCT
Honda,296000,2012,1198,Third Party,Manual,64000,First Owner,Petrol,86.8bhp,5,19.4,Hatchback,Delhi,Brio S MT
Audi,979000,2014,1968,Comprehensive,Automatic,59000,Second Owner,Diesel,174.33bhp,5,17.11,Sedan,Delhi,A4 2.0 TDI
Maruti,724000,2018,1197,Third Party,Automatic,49000,First Owner,Petrol,81.80bhp,5,19.56,Hatchback,Delhi,Baleno Alpha CVT
Maruti,375000,2014,1197,Comprehensive,Manual,73000,Second Owner,Petrol,83.14bhp,5,20.85,Sedan,Delhi,Swift Dzire VXI
Honda,549000,2014,1497,Comprehensive,Manual,55000,First Owner,Petrol,117.3bhp,5,17.4,Sedan,Delhi,City i VTEC
Hyundai,1129000,2019,1591,Third Party,Manual,16000,First Owner,Petrol,121.3bhp,5,15.8,SUV,Delhi,Creta 1.6 SX
Mahindra,689000,2015,2179,Comprehensive,Manual,67000,Second Owner,Diesel,140bhp,7,15.1,SUV,Delhi,XUV500 W6 2WD
Mercedes-Benz,529000,2008,1796,Comprehensive,Automatic,78000,First Owner,Petrol,178,5,11.7,Sedan,Delhi,C-Class 230 Avantgarde
Audi,1699000,2016,1968,Third Party,Automatic,49000,First Owner,Diesel,174.33bhp,5,15.73,SUV,Delhi,Q3 35 TDI
Hyundai,479000,2014,1582,Third Party,Automatic,61000,First Owner,Diesel,126.32bhp,5,22.32,Sedan,Delhi,Verna 1.6 SX
Audi,799000,2013,1968,Comprehensive,Automatic,77000,First Owner,Diesel,174.33bhp,5,17.68,Sedan,Delhi,A6 2.0 TDI
Toyota,195000,2009,1798,Third Party,Manual,65000,Second Owner,CNG,138bhp,5,14.53,Sedan,Delhi,Corolla Altis 1.8
Renault,589000,2016,1461,Comprehensive,Automatic,86000,First Owner,Diesel,108.45bhp,5,19.6,SUV,Delhi,Duster 110PS Diesel
Ford,1049000,2021,1496,Zero Dep,Automatic,25000,First Owner,Petrol,120.69bhp,5,14.7,SUV,Delhi,Ecosport 1.5 Petrol
Hyundai,255000,2012,1396,Third Party,Manual,80000,Second Owner,Diesel,88.8bhp,5,21.9,Hatchback,Delhi,i20 Magna Optional
Mahindra,2600000,2023,2198,Comprehensive,Automatic,8000,First Owner,Diesel,172.45bhp,7,21.9,SUV,Delhi,Scorpio N Z8L
Honda,245000,2013,1498,Third Party,Manual,65000,First Owner,Diesel,98.6bhp,5,25.8,Sedan,Delhi,Amaze S i-Dtech
Chevrolet,255000,2011,1991,Third Party,Manual,56000,Second Owner,Diesel,147.9bhp,5,18.3,Sedan,Delhi,Cruze LT
Hyundai,695000,2015,1797,Third Party,Manual,57000,First Owner,Petrol,147.5bhp,5,16.3,Sedan,Delhi,Elantra SX
Hyundai,1045000,2019,1396,Third Party,Manual,28000,First Owner,Diesel,88.7bhp,5,22.1,SUV,Delhi,Creta 1.4 E
Ford,690000,2018,1498,Third Party,Manual,62000,First Owner,Diesel,98.96bhp,5,21.7,SUV,Delhi,Ecosport 1.5 Diesel
Maruti,195000,2013,998,Third Party,Manual,72000,Third Owner,Petrol,67.1bhp,5,20.92,Hatchback,Delhi,Alto K10 2010-2014
Audi,3750000,2021,1998,Comprehensive,Automatic,40000,First Owner,Petrol,187.74bhp,5,17.42,Sedan,Delhi,A4 Premium Plus
Maruti,415000,2018,998,Comprehensive,Manual,65000,First Owner,CNG,58.33bhp,5,30.47,Hatchback,Delhi,Celerio VXI CNG
Maruti,525000,2018,1248,Comprehensive,Manual,132000,First Owner,Diesel,74bhp,5,27.39,Hatchback,Delhi,Baleno Delta Diesel
MG,1625000,2021,1349,Comprehensive,Automatic,9400,Second Owner,Petrol,138.08bhp,5,14.34,SUV,Delhi,Astor Savvy Turbo
Toyota,2100000,2019,2755,Comprehensive,Automatic,35000,First Owner,Diesel,171.5bhp,7,11.36,MUV,Delhi,Innova Crysta 2.8
MG,2190000,2022,1956,Comprehensive,Manual,800,First Owner,Diesel,167.67bhp,6,16.65,SUV,Delhi,Hector Plus Sharp
Toyota,1125000,2017,1798,Third Party,Automatic,53000,Second Owner,Petrol,138.03bhp,5,14.28,Sedan,Delhi,Corolla Altis 1.8
MG,1625000,2022,1498,Comprehensive,Automatic,12000,First Owner,Petrol,108.49bhp,5,14.82,SUV,Delhi,Astor Savvy CVT
Porsche,15700000,2023,2995,Comprehensive,Automatic,9000,First Owner,Petrol,420bhp,5,12.5,SUV,Delhi,Cayenne Platinum Edition
Maruti,535000,2016,1248,Third Party,Manual,21000,First Owner,Diesel,88.5bhp,5,24.3,SUV,Delhi,Vitara Brezza LDi
Maruti,340000,2014,1197,Third Party,Manual,49000,First Owner,Petrol,83.14bhp,5,20.85,Sedan,Delhi,Swift Dzire VXI
Ford,2675000,2018,3198,Comprehensive,Automatic,85000,First Owner,Diesel,197bhp,7,10.91,SUV,Delhi,Endeavour 3.2 Titanium
Hyundai,650000,2013,1797,Comprehensive,Automatic,65000,Second Owner,Petrol,147.5bhp,5,14.5,Sedan,Delhi,Elantra SX AT
Hyundai,2000000,2022,1493,Comprehensive,Automatic,32000,First Owner,Diesel,113.98bhp,6,18.1,SUV,Delhi,Alcazar Platinum (O)
Mercedes-Benz,2750000,2018,2143,Comprehensive,Automatic,42000,First Owner,Diesel,136bhp,5,17.9,Sedan,Delhi,CLA 200 CDI
Mercedes-Benz,2700000,2018,2143,Comprehensive,Automatic,42000,First Owner,Diesel,134.1bhp,5,17.9,Sedan,Delhi,CLA Urban Sport
Ford,2725000,2018,3198,Third Party,Automatic,80000,First Owner,Diesel,197bhp,7,10.91,SUV,Delhi,Endeavour 3.2 Titanium
Mahindra,949000,2019,1197,Comprehensive,Manual,55000,First Owner,Petrol,108.62bhp,5,16.82,SUV,Delhi,XUV300 W8 Option
Maruti,525000,2019,998,Comprehensive,Manual,35000,First Owner,Petrol,67.05bhp,5,21.79,Hatchback,Delhi,Wagon R LXI
Maruti,255000,2017,796,Comprehensive,Manual,98000,First Owner,Petrol,47.3bhp,5,24.7,Hatchback,Delhi,Alto 800 LXI
Maruti,499000,2019,998,Comprehensive,Automatic,40000,First Owner,Petrol,67.05bhp,5,21.79,Hatchback,Delhi,Wagon R VXI
Tata,1725000,2021,1956,Comprehensive,Manual,17000,First Owner,Diesel,167.67bhp,7,16.14,SUV,Delhi,New Safari XT
Maruti,602000,2018,1197,Comprehensive,Manual,54000,Second Owner,Petrol,81.80bhp,5,21.21,Sedan,Delhi,Swift Dzire VXI
Maruti,175000,2010,1298,Comprehensive,Manual,115000,Second Owner,Petrol,85.8bhp,5,17.5,Sedan,Delhi,Swift Dzire ZXi
Maruti,225000,2011,1197,Comprehensive,Manual,37000,First Owner,Petrol,85.80bhp,5,21.1,Hatchback,Delhi,Ritz VXI
Hyundai,1275000,2018,1591,Comprehensive,Automatic,33000,First Owner,Petrol,121.3bhp,5,13,SUV,Delhi,Creta 1.6 VTVT
Hyundai,499000,2017,1197,Comprehensive,Manual,48000,Second Owner,Petrol,81.83bhp,5,18.6,Hatchback,Delhi,i20 Magna 1.2
Honda,699000,2017,1497,Comprehensive,Manual,48000,Second Owner,Petrol,117.3bhp,5,17.8,Sedan,Delhi,City i VTEC
Ford,499000,2018,1194,Comprehensive,Manual,61000,First Owner,Petrol,94.93bhp,5,18.5,Sedan,Delhi,Aspire Titanium
Renault,399000,2015,1461,Third Party,Manual,97000,First Owner,Diesel,83.8bhp,5,19.87,SUV,Delhi,Duster 85PS Diesel
Renault,675000,2017,1461,Third Party,Automatic,67000,First Owner,Diesel,108.45bhp,5,19.6,SUV,Delhi,Duster 110PS Diesel
Maruti,599000,2016,1373,Comprehensive,Manual,54000,First Owner,Petrol,91.1bhp,5,20.73,Sedan,Delhi,Ciaz VXi Option
Honda,399000,2017,1198,Comprehensive,Manual,25000,First Owner,Petrol,86.8bhp,5,18.5,Hatchback,Delhi,Brio 1.2 E
Maruti,635000,2019,1197,Comprehensive,Manual,57000,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Delhi,Baleno 1.2 Alpha
Toyota,1995000,2019,2755,Comprehensive,Automatic,55000,First Owner,Diesel,171.5bhp,7,11.36,MUV,Delhi,Innova Crysta 2.8
Hyundai,200000,2012,1197,Comprehensive,Automatic,63000,Second Owner,Petrol,78.9bhp,5,16.95,Hatchback,Delhi,i10 Asta AT
Toyota,825000,2022,1197,Comprehensive,Automatic,35000,First Owner,Petrol,81.80bhp,5,19.56,Hatchback,Delhi,Glanza V CVT
Renault,585000,2020,999,Comprehensive,Manual,50000,First Owner,Petrol,71.01bhp,7,20,MUV,Delhi,Triber RXL BSVI
Kia,3300000,2022,2199,Comprehensive,Automatic,17000,First Owner,Diesel,197.26bhp,6,14.11,MUV,Delhi,Carnival Prestige 6
Maruti,585000,2017,1197,Comprehensive,Manual,48000,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Delhi,Baleno Alpha
BMW,6200000,2021,1998,Comprehensive,Automatic,12000,First Owner,Petrol,254.7bhp,4,14.28,Sedan,Delhi,6 Series GT
Hyundai,475000,2016,1197,Third Party,Manual,52000,First Owner,Petrol,82bhp,5,18.9,Hatchback,Delhi,Grand i10 Sportz
Hyundai,1375000,2020,1591,Third Party,Automatic,15000,First Owner,Petrol,121.3bhp,5,13,SUV,Delhi,Creta 1.6 VTVT
Honda,575000,2018,1199,Third Party,Manual,46000,First Owner,Petrol,88.7bhp,5,18.7,Hatchback,Delhi,Jazz 1.2 V
Hyundai,595000,2018,1197,Third Party,Manual,41000,First Owner,Petrol,81.86bhp,5,18.9,Hatchback,Delhi,Grand i10 1.2
Mahindra,695000,2015,2179,Third Party,Manual,62000,Second Owner,Diesel,140bhp,7,16,SUV,Delhi,XUV500 W10 2WD
Hyundai,545000,2016,1197,Comprehensive,Manual,44000,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Delhi,i20 Magna 1.2
Hyundai,1075000,2018,1591,Third Party,Automatic,35000,Second Owner,Petrol,121.3bhp,5,14.8,SUV,Delhi,Creta 1.6 SX
Honda,865000,2017,1497,Third Party,Automatic,40000,First Owner,Petrol,117.6bhp,5,18,Sedan,Delhi,City i-VTEC CVT
Hyundai,635000,2018,1197,Comprehensive,Manual,37000,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Delhi,i20 1.2 Spotz
Toyota,1525000,2017,2755,Comprehensive,Automatic,93000,First Owner,Diesel,171.5bhp,7,11.36,MUV,Delhi,Innova Crysta 2.8
Toyota,285000,2012,1197,Comprehensive,Manual,70000,Second Owner,Petrol,78.9bhp,5,17.71,Hatchback,Delhi,Etios Liva G
Maruti,425000,2017,1197,Comprehensive,Manual,25000,Second Owner,Petrol,81.80bhp,5,21.21,Hatchback,Delhi,Swift LXI
Hyundai,435000,2016,1197,Comprehensive,Manual,46000,First Owner,Petrol,82bhp,5,18.9,Hatchback,Delhi,Grand i10 Sportz
MG,1925000,2021,1451,Third Party,Automatic,25000,First Owner,Petrol,141bhp,6,11.67,SUV,Delhi,Hector Plus Sharp
Skoda,2950000,2020,1984,Comprehensive,Automatic,40000,First Owner,Petrol,187.74bhp,5,15.1,Sedan,Delhi,Superb Laurin &
Volkswagen,3375000,2022,1984,Comprehensive,Automatic,10000,First Owner,Petrol,187.74bhp,5,12.65,SUV,Delhi,Tiguan 2.0 TSI
Renault,775000,2018,1498,Comprehensive,Automatic,37000,First Owner,Petrol,104.5bhp,5,14.99,SUV,Delhi,Duster Petrol RXS
Maruti,950000,2022,1197,Comprehensive,Manual,9500,First Owner,Petrol,88.50bhp,5,22.35,Hatchback,Delhi,Baleno Alpha BSVI
Hyundai,860000,2016,1999,Comprehensive,Automatic,67634,First Owner,Petrol,149.92bhp,5,14.62,Sedan,Delhi,Elantra 2.0 SX
Honda,325000,2013,1198,Comprehensive,Manual,89000,Second Owner,Petrol,86.7bhp,5,18,Sedan,Delhi,Amaze VX i-Vtech
Toyota,2075000,2016,2494,Comprehensive,Automatic,68000,First Owner,Petrol,157.7bhp,5,19.16,Sedan,Delhi,Camry 2.5 Hybrid
Toyota,835000,2016,1798,Comprehensive,Manual,81000,First Owner,Petrol,138.03bhp,5,14.28,Sedan,Delhi,Corolla Altis GL
Hyundai,1395000,2019,1582,Comprehensive,Automatic,20000,First Owner,Diesel,126.2bhp,5,17.01,SUV,Delhi,Creta 1.6 CRDi
